path,fn,spec,pos,mID,time,rID,sID,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Chroma_STFT_1,Chroma_STFT_2,Chroma_STFT_3,Chroma_STFT_4,Chroma_STFT_5,Chroma_STFT_6,Chroma_STFT_7,Chroma_STFT_8,Chroma_STFT_9,Chroma_STFT_10,Chroma_STFT_11,Chroma_STFT_12,Chroma_CENS_1,Chroma_CENS_2,Chroma_CENS_3,Chroma_CENS_4,Chroma_CENS_5,Chroma_CENS_6,Chroma_CENS_7,Chroma_CENS_8,Chroma_CENS_9,Chroma_CENS_10,Chroma_CENS_11,Chroma_CENS_12,Zero_Crossing_Rate,RMS_Energy,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0001\Z01_Pos04_RC2_75k_0001_1312091513\Wav\Z01_Pos04_RC2_75k_0001_1312091513_00001_14_Ch2.wav,Z01_Pos04_RC2_75k_0001_1312091513_00001_14_Ch2.wav,Z01,Pos04,0001,1312091513,00001,Ch2,0,-636.5924131500332,-21.23393354351932,-99.90662657398512,4.231798933425489,31.78741238771446,-7.920840115039678,2.45235448204567,5.119305411286301,-14.05164087607115,-13.673743564805704,-4.150618204707063,7.343686830452965,-3.3427470136014583,129668.5121523049,134311.2032678579,275265.4156458587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967751635876829,0.420807242862671,0.4184973298832312,0.4097023503830903,0.8210896351338379,0.9128154219705858,0.4368112227277089,0.4266466390470609,0.4074910919743407,0.5051661670610882,0.7475386303601024,0.49223056467576,0.4527014453897608,0.2542283542104798,0.4366664601990317,0.240620515297561,0.240620515297561,0.240620515297561,0.240620515297561,0.240620515297561,0.240620515297561,0.240620515297561,0.2294308467414357,0.2695361152236537,0.0964900637135922,0.0175211373716592,-2.140868352757765,0.6393565553813685,1.7768389119141992,-0.6234306176368518,-0.2521892760097582,-0.0807314139668219,-0.1279278269045,0.135285706321483,0.0858177876681471,-0.0691375451811975,0.0179912151878082,0.041593151008965,-0.1300746355154992
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0002\Z01_Pos04_RC2_75k_0002_1312101404\Wav\Z01_Pos04_RC2_75k_0002_1312101404_00000_14_Ch1.wav,Z01_Pos04_RC2_75k_0002_1312101404_00000_14_Ch1.wav,Z01,Pos04,0002,1312101404,00000,Ch1,0,-658.7625078195449,-28.916988205578747,-106.25389737109204,-3.271671608460033,39.87243711728392,-2.9110665411735432,-14.329833532326026,-0.4563994687137299,-2.54900531570008,-10.041729912109677,-4.0208599220564265,7.784055787190518,-8.379176986333945,131850.16155520038,136863.5256648274,280894.8682019873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607221825125679,0.2784466317543755,0.2038046421700573,0.2006973368399752,0.6837023442734058,0.5232176409672983,0.3116773081626806,0.2670319012001281,0.2515903539384068,0.6090053334215786,0.8655664527333108,0.2517582279180018,0.3779013727921616,0.2833982074559492,0.2622966616027916,0.2622966616027916,0.2622966616027916,0.2622966616027916,0.3794950221449126,0.2622966616027916,0.2622966616027916,0.2622966616027916,0.2622966616027916,0.2622966616027916,0.1152675591626213,0.0138481892645359,-2.015193263738305,0.5326384147391174,1.701892829680984,-0.5651029718702653,-0.1778125270750466,-0.1224642329401418,-0.0314768551257501,0.2053123817868536,0.0175392098010479,0.075610070134448,-0.1123731241070955,-0.0862471472633163,0.0777225053621379
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0002\Z01_Pos04_RC2_75k_0002_1312101404\Wav\Z01_Pos04_RC2_75k_0002_1312101404_00000_14_Ch2.wav,Z01_Pos04_RC2_75k_0002_1312101404_00000_14_Ch2.wav,Z01,Pos04,0002,1312101404,00000,Ch2,0,-632.9215194239575,-23.6719661393969,-107.17120296190456,2.7321350269655453,38.4602866124203,-5.906502061495742,-5.066100699709958,-2.138951083291355,-10.946418551292853,-3.1436569845463405,-3.208559248886772,4.284701741623302,-4.868452122117545,129644.16164123238,131629.60544119382,271127.2742054764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748881625881895,0.2250823369013366,0.2103623809606294,0.1515485111705031,0.3401540943345754,0.9055437937948944,0.3822997088467966,0.4481289826099428,0.2489087416819829,0.2120777290776202,0.6346201504287551,0.4591792131662622,0.3764702209309416,0.2621146372927053,0.2621146372927053,0.2621146372927053,0.2621146372927053,0.2621146372927053,0.2780400483643621,0.3420438766932744,0.2621146372927053,0.2621146372927053,0.2621146372927053,0.3060957003653298,0.1420329566140776,0.0194341018795967,-2.232629537288674,0.5988202286170395,1.819371297109768,-0.6017769316575549,-0.2338151497279252,-0.0899882585497927,-0.1059613329516071,0.1670157183321285,0.1515252909813631,-0.0236497035666585,-0.0741609816868753,0.0318853130719158,-0.1220971259402735
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0002\Z01_Pos04_RC2_75k_0002_1312101404\Wav\Z01_Pos04_RC2_75k_0002_1312101404_00001_14_Ch1.wav,Z01_Pos04_RC2_75k_0002_1312101404_00001_14_Ch1.wav,Z01,Pos04,0002,1312101404,00001,Ch1,0,-657.6839200281391,-27.623157136001566,-104.81098081601291,-1.8387628826923688,41.24996523404437,-2.107963151691778,-14.269188607482633,-1.3325536947465544,-3.513303862401499,-10.201908382138814,-4.158405009873608,7.744836792343507,-9.357661706233474,129678.47843720166,137082.73961489397,279472.6907141232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842202051040235,0.3554316345962044,0.3402816531894856,0.2707097421578363,0.3688592006063097,0.7821696611418908,0.3952533517652164,0.3620784132430281,0.3305369193181832,0.3677893556347404,0.8306054403762112,0.6240790451855593,0.2416241724682593,0.4298459833742867,0.4832483449365187,0.2416241724682593,0.2416241724682593,0.2088646766240577,0.2416241724682593,0.2416241724682593,0.2416241724682593,0.2596119349188979,0.2416241724682593,0.2416241724682593,0.1015198346480582,0.0139793548732995,-1.96621878975668,0.5838438893770056,1.7235017647200206,-0.616305065637797,-0.2523909291947314,-0.1602922430080934,-0.0551142654617225,0.2476606342785686,0.0035614873229387,0.0835081039669823,-0.147738375103844,-0.0751242646785769,0.1943645526047831
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0002\Z01_Pos04_RC2_75k_0002_1312101404\Wav\Z01_Pos04_RC2_75k_0002_1312101404_00001_14_Ch2.wav,Z01_Pos04_RC2_75k_0002_1312101404_00001_14_Ch2.wav,Z01,Pos04,0002,1312101404,00001,Ch2,0,-631.9121279608339,-22.840045070140057,-107.34063724945648,3.4418330342207266,39.00856652245938,-6.873788557281581,-6.376872964498408,-3.28433665365317,-10.234830537224337,-1.8011568903885973,-1.508535931784093,4.433582819602148,-5.079107864303579,129685.5673821693,131629.11759957712,270944.56390321604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173320635450475,0.2110887422674429,0.2004630304989097,0.1458478222370018,0.297169648013089,0.89457243765074,0.3870595092891337,0.4443649375133756,0.2544196092783352,0.196088175461622,0.6212895880566613,0.48823748820578,0.3078784170077843,0.2569406661339639,0.4844397545424658,0.2644766522130806,0.2569406661339639,0.2569406661339639,0.2569406661339639,0.2569406661339639,0.2569406661339639,0.2569406661339639,0.2569406661339639,0.2624931218969397,0.1366097163228155,0.0198672413825988,-2.1585126492712647,0.6688878921149165,1.803053899839309,-0.6608143342317965,-0.2345285070061988,-0.0786191329881911,-0.1069268938631449,0.1208373372958387,0.1291743668257731,-0.0018898016986302,-0.0538083944641865,0.0271707677609257,-0.0810532149457732
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0003\Z01_Pos04_RC2_75k_0003_1312111157\Wav\Z01_Pos04_RC2_75k_0003_1312111157_00000_14_Ch1.wav,Z01_Pos04_RC2_75k_0003_1312111157_00000_14_Ch1.wav,Z01,Pos04,0003,1312111157,00000,Ch1,0,-655.8876836589457,-36.51729335559428,-100.53076811463826,-6.723237873192426,42.93640416142492,2.443117198122484,-11.35526508974384,-0.2828396513504052,-7.395708969350975,-14.212152272225646,-1.99968077576794,4.566001977183984,-16.92682215372086,126718.28679131067,143786.32968539523,289324.2326873483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982561647053169,0.7695221063785177,0.6974971670732174,0.6452387637338814,0.8150847172525265,0.9078009822247112,0.6487627087613392,0.6627108366231783,0.7533462737748228,0.7325511938628183,0.833908618914724,0.6767304425153977,0.3567901399933877,0.4294958887368224,0.4423471000209554,0.2211735500104777,0.2211735500104777,0.3004994519022362,0.2211735500104777,0.2211735500104777,0.2211735500104777,0.2211735500104777,0.2211735500104777,0.2211735500104777,0.0491647072208737,0.0113222962245345,-1.6620875641022987,0.5417288392635943,1.5044287090598265,-0.6484561921936565,-0.3169797472929287,-0.0505043907788148,0.0521909247865814,0.1950713697863795,-0.0718063657628249,0.0397971651244098,-0.1013300187499859,-0.032413929278331,0.1654885716536195
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0003\Z01_Pos04_RC2_75k_0003_1312111157\Wav\Z01_Pos04_RC2_75k_0003_1312111157_00000_14_Ch2.wav,Z01_Pos04_RC2_75k_0003_1312111157_00000_14_Ch2.wav,Z01,Pos04,0003,1312111157,00000,Ch2,0,-618.3609499896884,-32.22225678723577,-102.65799900908732,-1.6926104175728407,44.90159410224437,2.01140461439298,-4.627901107379135,-7.214089333678197,-14.50790740267976,-2.651921424458587,-0.0299449296407936,-1.271444350008219,-14.94552199842237,121991.81480417003,136872.95850029608,270692.71997307346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056150867071266,0.8352203879675334,0.6773791780368168,0.5722139330568972,0.8608507655568294,0.9223003064598222,0.6023756253926611,0.6058893197759773,0.587064238592378,0.6357904494042105,0.7788019102200953,0.6227305094482667,0.347985594044558,0.3957185885401896,0.4403284824022597,0.2201642412011298,0.2201642412011298,0.3540416178329162,0.2201642412011298,0.2201642412011298,0.2201642412011298,0.2201642412011298,0.2201642412011298,0.2201642412011298,0.0702129475121359,0.0188979692757129,-1.948470341379436,0.6223499136017211,1.7021228130376185,-0.703933356383093,-0.3197144381186121,0.0335804787453706,-0.1021219091042147,0.1331640237078044,0.1065466968025934,-0.0741844741759151,-0.0006366397103015,0.0092556579070142,-0.0770749521907975
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0003\Z01_Pos04_RC2_75k_0003_1312111157\Wav\Z01_Pos04_RC2_75k_0003_1312111157_00001_14_Ch1.wav,Z01_Pos04_RC2_75k_0003_1312111157_00001_14_Ch1.wav,Z01,Pos04,0003,1312111157,00001,Ch1,0,-655.2348832690336,-36.18495080995355,-100.5664408218088,-6.722971985349413,42.94170537415927,2.147039035968017,-11.73061676534115,-0.0472926761951676,-7.103819129394782,-15.15874157611239,-2.7693075356171306,4.564231502244554,-15.950072067292178,125449.71592631417,143794.44431443463,288864.9878735589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977558745687404,0.7689427500197324,0.6973522592400679,0.6451370980580721,0.8129593268052373,0.904208834249092,0.6475659874108998,0.6617820132824703,0.751314162355461,0.7344255445159613,0.8426627635814326,0.6785532421133497,0.4060002418452111,0.4412441465850841,0.4412441465850841,0.220622073292542,0.220622073292542,0.2334174713203269,0.220622073292542,0.220622073292542,0.220622073292542,0.220622073292542,0.220622073292542,0.220622073292542,0.0478136377427184,0.0114359613507986,-1.7134065445861053,0.4901578500791988,1.511528659628251,-0.6067054819951888,-0.271900833807283,-0.0012685494148824,0.0008961418968227,0.1662065458702941,-0.0263740753368035,0.0660428926933055,-0.0693462448844658,-0.0608064826474673,0.1330788740519912
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0003\Z01_Pos04_RC2_75k_0003_1312111157\Wav\Z01_Pos04_RC2_75k_0003_1312111157_00001_14_Ch2.wav,Z01_Pos04_RC2_75k_0003_1312111157_00001_14_Ch2.wav,Z01,Pos04,0003,1312111157,00001,Ch2,0,-613.3583039146143,-30.56478618684236,-106.54714026263711,-3.1511420278220403,48.35009956163125,4.151477635654189,-6.305122852575484,-8.633033135831562,-14.17509789508619,-1.970509308101371,-0.7351944492097089,-1.9558128823305263,-14.85838809686609,116269.4849764179,136393.32756667977,264989.1956727852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874765221361987,0.8159464580198351,0.6737387536407362,0.5711697078285136,0.8411939693628954,0.8975962465190758,0.5866733037723121,0.588009353192303,0.5675821565323229,0.6264305847742595,0.7777583690258166,0.6127506057441435,0.4430979397833813,0.3922987127427405,0.445266386801841,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.2226331934009205,0.0700233237257281,0.0193270687013864,-1.9006052481780813,0.6336719048624853,1.602845469699847,-0.7491130734069936,-0.2141945379060978,0.112845824401989,-0.1494247837069805,0.0499873671035289,0.1068319178702927,0.0040800120734452,0.0636864562564486,-0.0364315023770604,-0.1431999951273266
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0004\Z01_Pos04_RC2_75k_0004_1312111555\Wav\Z01_Pos04_RC2_75k_0004_1312111555_00000_14_Ch1.wav,Z01_Pos04_RC2_75k_0004_1312111555_00000_14_Ch1.wav,Z01,Pos04,0004,1312111555,00000,Ch1,0,-643.7310085829043,-29.09090109272937,-98.66159537090272,-0.2181810754409474,43.885090620789065,-2.7199533265329405,-14.05411262936046,1.281070385968402,-4.193688220836617,-12.876475795536528,-2.592567040229228,6.52743266323329,-13.50111752684009,125668.96567735284,137667.44441303835,274588.8937158678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3834421118577942,0.4276930709205848,0.3944370125907904,0.3615567142748269,0.5416446474470912,0.6375653157329196,0.3860024076458291,0.3975313364918046,0.4663124297823109,0.5486224241358789,0.968138719433635,0.498711296726916,0.2994575894341988,0.4844401068015802,0.3763903153463324,0.2422200534007901,0.2422200534007901,0.249168390042109,0.2422200534007901,0.2302696785413442,0.2422200534007901,0.2422200534007901,0.2422200534007901,0.2422200534007901,0.0823393886529126,0.0166561864316463,-1.964952402992036,0.4591903899803589,1.6671134936658585,-0.5671625270280959,-0.2092244352086775,-0.0426435498544094,-0.0098137474180001,0.20447031272072,-0.0235674148225764,0.0842772006219999,-0.1384404184559321,-0.0858886234043215,0.1867516216006601
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0004\Z01_Pos04_RC2_75k_0004_1312111555\Wav\Z01_Pos04_RC2_75k_0004_1312111555_00000_14_Ch2.wav,Z01_Pos04_RC2_75k_0004_1312111555_00000_14_Ch2.wav,Z01,Pos04,0004,1312111555,00000,Ch2,0,-621.7602252619689,-33.47106194990395,-99.01362169092418,1.9777102138726776,41.67495010807876,-3.682622556083413,-6.483801898621267,-3.6893918862456334,-10.94013247159364,-3.657251226481324,-1.6401421600846526,1.670709380271186,-9.677931339506598,132018.12294454034,134742.3199713386,276460.43978496664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574461020970378,0.4063546840845668,0.3634374316608474,0.3309984228913115,0.6362634142505492,0.7109255455134953,0.4032612012585755,0.4036626984096736,0.3651109851879316,0.5186930606438329,0.8997944633373834,0.4494316930467625,0.3378173280734919,0.4797202393214723,0.3360148600638166,0.2438095005468213,0.2438095005468213,0.2438095005468213,0.2438095005468213,0.2345743428008211,0.2438095005468213,0.2438095005468213,0.2438095005468213,0.2495495709019398,0.1093560376213592,0.0216376576572656,-2.131335189520368,0.4876197508825803,1.8393928530249324,-0.5628030549580888,-0.2363338703860405,0.0082121683216305,-0.1559074087738411,0.1118280321416559,0.1607666699132414,-0.0713040303951484,-0.0248997686176649,0.032704869035182,-0.0963489252238509
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0004\Z01_Pos04_RC2_75k_0004_1312111555\Wav\Z01_Pos04_RC2_75k_0004_1312111555_00001_14_Ch1.wav,Z01_Pos04_RC2_75k_0004_1312111555_00001_14_Ch1.wav,Z01,Pos04,0004,1312111555,00001,Ch1,0,-647.0474771498931,-24.849182785971195,-101.03635419368712,0.7425864618145743,44.41796626531238,-2.530610117540911,-13.361353965222072,-0.0395934930652288,-4.652794129458692,-12.212983191736422,-4.5128384928339065,6.241511531344536,-12.776848930581298,121198.17326551974,136106.59765972177,267319.9865556736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154802199382923,0.4592650450667791,0.4281855847519319,0.3965143956509049,0.5687025801574702,0.6589595153686516,0.4174894513822096,0.4300152006057376,0.4974505730035795,0.5741876194947575,0.970493477728308,0.5247412043267217,0.4705968206033353,0.4609943678965577,0.2575133597446579,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.2352984103016676,0.074635922330097,0.0167029593139886,-1.9452841239008432,0.5234349160199967,1.691194465488643,-0.6163650082670529,-0.2549723232800272,-0.115633948679651,-0.0055333743509107,0.2482481163548863,0.023788527297782,0.081803846444107,-0.1944173377943514,-0.110137020643593,0.180347571206474
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos04_RC2_75k_0004\Z01_Pos04_RC2_75k_0004_1312111555\Wav\Z01_Pos04_RC2_75k_0004_1312111555_00001_14_Ch2.wav,Z01_Pos04_RC2_75k_0004_1312111555_00001_14_Ch2.wav,Z01,Pos04,0004,1312111555,00001,Ch2,0,-627.2023899069998,-25.911488081040293,-101.87990266512112,4.349218941096916,41.27072272349111,-3.0615840824291425,-6.424719980283067,-3.736937135113137,-11.086377427613842,-4.194632368348386,-3.401591290508375,1.937455189209588,-8.953858021368104,126745.6126628276,132779.40134233466,268356.9909739078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803108854651366,0.4260296277768426,0.3886104262100884,0.3593479628847351,0.6399822394384836,0.7065905962728094,0.4216215486884164,0.4234052945603164,0.3907920636160245,0.5456791112847674,0.9136095345254196,0.4717776480573167,0.4773995434730327,0.4414590634252325,0.2403425233467493,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2386997717365163,0.2481377951333363,0.1049472845873786,0.0219177119433879,-2.127766785209737,0.5700193715195795,1.8373249216096568,-0.6238056932897409,-0.2850974727767281,-0.0291686068186915,-0.1110498599302731,0.1318806662982423,0.1523606137332382,-0.0935498458016452,-0.0339075678536071,0.0610206417516963,-0.0553888734963893
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0000\Z01_Pos05_RC2_75k_0000_1307031431\Wav\Z01_Pos05_RC2_75k_0000_1307031431_00000_14_Ch1.wav,Z01_Pos05_RC2_75k_0000_1307031431_00000_14_Ch1.wav,Z01,Pos05,0000,1307031431,00000,Ch1,0,-651.758634028299,-33.8486223646819,-99.0887806415414,-4.297530129087856,42.97557063525444,1.6044839150183772,-14.209676234924345,-2.522881940678076,-1.7783116969483113,-11.462591456226718,-4.867006081023643,1.1863585304143145,-16.240198076960674,129455.21818227031,140527.0329575918,284094.7675496815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853152635428257,0.9513311118736476,0.7769003611075855,0.5257933108456301,0.814916872672049,0.8617274234322445,0.4989575502905137,0.5066577764395352,0.5792212994571908,0.5540884165716343,0.5933232738543733,0.5144141233467612,0.4543649031622634,0.4543649031622634,0.3411932763143428,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2271824515811317,0.2305393394248165,0.0752569402305825,0.0151015222072601,-1.818802021873892,0.3981970844007444,1.606736671980268,-0.4473636860658768,-0.2424139056545628,-0.1934342067985652,-0.1436845978150676,0.2661469699768623,0.1108559288179511,0.138140200214711,-0.1516811925595767,-0.2154397347184702,0.1911623770483179
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0000\Z01_Pos05_RC2_75k_0000_1307031431\Wav\Z01_Pos05_RC2_75k_0000_1307031431_00000_14_Ch2.wav,Z01_Pos05_RC2_75k_0000_1307031431_00000_14_Ch2.wav,Z01,Pos05,0000,1307031431,00000,Ch2,0,-621.4875053230872,-33.73068385954829,-101.59486625965792,0.2328283017910132,40.34856334499705,-2.8602413905795747,-5.079368074317289,-2.363794043324328,-7.571397965891573,-7.540902075253297,-7.209999060644263,1.7303458742853863,-8.391599074733156,130774.16856487152,135638.06515889554,276969.06576152914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377402304678227,0.787597291736473,0.6171644587503864,0.3828348574558678,0.8973271839103281,0.968671865380174,0.3608482154362948,0.3594906843142466,0.3765407228201965,0.3954754663106205,0.4625471496101119,0.3822656182508256,0.459498919281547,0.4687369086910138,0.252362123392843,0.2343684543455069,0.2343684543455069,0.2343684543455069,0.2343684543455069,0.2343684543455069,0.2456904946741244,0.2343684543455069,0.2343684543455069,0.2417408322761437,0.1102994159587378,0.0213629603385925,-2.142778993800348,0.3880126440748332,1.8584238982572,-0.4420756748168633,-0.2689577404293107,-0.1421896374145484,-0.198407714773976,0.2171497203636273,0.1715907340645884,-0.0147351384929645,0.0165339483467385,-0.0398315223358895,-0.1349712458521125
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0000\Z01_Pos05_RC2_75k_0000_1307031431\Wav\Z01_Pos05_RC2_75k_0000_1307031431_00001_14_Ch1.wav,Z01_Pos05_RC2_75k_0000_1307031431_00001_14_Ch1.wav,Z01,Pos05,0000,1307031431,00001,Ch1,0,-656.4152168536735,-27.949674591259736,-101.78275761593127,-3.4080144834635733,41.72082847159517,0.299035726285957,-14.037458550049584,-2.484605112155895,-1.0391369524176408,-9.845837235722987,-5.318383575094957,1.49584609054234,-15.906310186958407,125536.00547234982,138548.9115958995,276129.5859943872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543298722070229,0.9367782103103308,0.7532364791680817,0.4844599989188368,0.8104816039247692,0.8652447110490739,0.459612871078311,0.4654861703588579,0.538215156870348,0.513367969693923,0.5596881205470119,0.4752459455099756,0.4197332290389329,0.2945986923868862,0.2887342330862152,0.2544385951540882,0.2544385951540882,0.3324152367187468,0.2544385951540882,0.2544385951540882,0.2544385951540882,0.2544385951540882,0.2544385951540882,0.2544385951540882,0.0648181507888349,0.0151691287755966,-1.863126632312205,0.4275258308912077,1.6438352315274192,-0.4240234882256936,-0.2133164127082149,-0.191952944043161,-0.1512103845248809,0.2237273840578289,0.084237674819447,0.1295526853020358,-0.1907428011396427,-0.1873543253026088,0.2475533920404777
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0000\Z01_Pos05_RC2_75k_0000_1307031431\Wav\Z01_Pos05_RC2_75k_0000_1307031431_00001_14_Ch2.wav,Z01_Pos05_RC2_75k_0000_1307031431_00001_14_Ch2.wav,Z01,Pos05,0000,1307031431,00001,Ch2,0,-627.0142429562545,-26.80772403100823,-105.22954380337217,1.0943439997518922,38.729543085660914,-3.2601990983977105,-5.195748068172361,-2.7543501878065384,-6.857445545069632,-6.045117830455992,-7.383408469212638,1.5366848203862549,-7.722568765120858,127541.08402143806,134159.8603008313,271186.53160080407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934365177341704,0.7461056535470117,0.5769060632800243,0.3393622136842569,0.890503418806133,0.9690074956550344,0.3200589000904012,0.3150134486953592,0.3306881076130336,0.3517057614747109,0.4214188060942697,0.3393379506405928,0.4381719913250966,0.2628152407445219,0.2628152407445219,0.2628152407445219,0.2628152407445219,0.2919270642205352,0.2628152407445219,0.2515007135259142,0.3027929365640709,0.2628152407445219,0.2628152407445219,0.2692017860013859,0.1014250227548543,0.0214393604546785,-2.1901347269164804,0.4925843832432428,1.893499870426385,-0.4597047916527679,-0.2612897651012423,-0.1231493914876361,-0.2052196292870202,0.1460166332643469,0.1634548751723454,0.0196440052229408,0.0045527439802782,-0.0934994667119929,-0.1507663299568019
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0001\Z01_Pos05_RC2_75k_0001_1312091517\Wav\Z01_Pos05_RC2_75k_0001_1312091517_00000_14_Ch1.wav,Z01_Pos05_RC2_75k_0001_1312091517_00000_14_Ch1.wav,Z01,Pos05,0001,1312091517,00000,Ch1,0,-664.5179569470945,-27.044268431343863,-100.4865479830912,-5.509634714765986,38.49210093540823,-1.4319129920921436,-11.32267198758054,1.220549010733272,-6.89888547737999,-16.27541849222986,0.3513206145757895,13.521781312211385,-15.11761457973221,130807.40953889323,138533.19404199987,280968.93994614686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920582015548716,0.3080694510335175,0.2544912278120797,0.2513347591097734,0.6894682567358005,0.5734966865888161,0.2737057333611061,0.2608212552198531,0.3028984882628744,0.6211981367524368,0.926789965421074,0.3077158667051108,0.2641039922273236,0.2641039922273236,0.2641039922273236,0.2641039922273236,0.2641039922273236,0.4286600613162352,0.2855000221464785,0.2641039922273236,0.3089310694496975,0.2641039922273236,0.2641039922273236,0.2641039922273236,0.1049378033980582,0.0135131748393177,-1.8504912214210565,0.4989063509477701,1.5786905048469986,-0.5893840743415513,-0.3591435514235715,-0.1553736157145616,0.0622076611562247,0.2475298279284419,0.0314416502943243,0.0776318801613991,-0.0930592868000357,-0.1225730549828818,0.2232706543312575
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z01\Z01_Pos05_RC2_75k_0001\Z01_Pos05_RC2_75k_0001_1312091517\Wav\Z01_Pos05_RC2_75k_0001_1312091517_00000_14_Ch2.wav,Z01_Pos05_RC2_75k_0001_1312091517_00000_14_Ch2.wav,Z01,Pos05,0001,1312091517,00000,Ch2,0,-641.3763195186815,-27.131532622911585,-106.93176319261632,-1.305598433683518,39.02398325267658,-1.7002156807813664,-4.573501765235641,-2.075699129549209,-12.662039062230324,-10.254777353332624,-1.7327216494328372,10.42091467703886,-9.78916815731288,125652.10510029033,133824.55761753873,269112.5227643356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711570915431249,0.3480685737670523,0.3176464909405293,0.2565351280551605,0.5064987442033871,0.9740197103957904,0.3619976735320654,0.2940566249021614,0.2689209014664175,0.3058889492838667,0.5856140633803133,0.4093705482751746,0.273232818101139,0.273232818101139,0.273232818101139,0.273232818101139,0.273232818101139,0.3964443029690406,0.273232818101139,0.273232818101139,0.2919171434468866,0.273232818101139,0.273232818101139,0.2791308461153829,0.1012022148058252,0.0183784589171409,-2.051748126288194,0.5975919159061143,1.6897906655479755,-0.6215215040366519,-0.3113450654770235,-0.1084378740723181,-0.0837798985052278,0.2136276455783278,0.1208823473063756,-0.0733565466093759,0.0358364145906955,0.0336611805831089,-0.0811685300125947
