n_samples,n_anomaly,n_healthy,true_negative,false_positive,false_negative,true_positive,sensitivity_healthy_1,specificity_anomaly_0,accuracy,balanced_accuracy,recall_healthy_1,precision_healthy_1,f1_healthy_1,recall_anomaly_0,precision_anomaly_0,f1_anomaly_0,roc_auc_anomaly_0,pipeline,fold,channel,train_specs,test_specs,n_train,threshold,epochs
40,20,20,20,0,1,19,0.95,1.0,0.975,0.975,0.95,1.0,0.9743589743589743,1.0,0.9523809523809523,0.975609756097561,1.0,per_measurement,fold_3,Ch2,Z01+Z03+Z04,Z02+Z05,180,0.6541302334326125,412
