n_samples,n_anomaly,n_healthy,true_negative,false_positive,false_negative,true_positive,sensitivity_healthy_1,specificity_anomaly_0,accuracy,balanced_accuracy,recall_healthy_1,precision_healthy_1,f1_healthy_1,recall_anomaly_0,precision_anomaly_0,f1_anomaly_0,roc_auc_anomaly_0,pipeline,fold,channel,train_specs,test_specs,n_train,threshold,epochs
120,20,100,20,0,71,29,0.29,1.0,0.4083333333333333,0.645,0.29,1.0,0.44961240310077516,1.0,0.21978021978021978,0.36036036036036034,0.847,per_measurement,fold_4,Ch1,Z02+Z03+Z04,Z01+Z05,100,0.6175959062862354,707
