n_samples,n_anomaly,n_healthy,true_negative,false_positive,false_negative,true_positive,sensitivity_healthy_1,specificity_anomaly_0,accuracy,balanced_accuracy,recall_healthy_1,precision_healthy_1,f1_healthy_1,recall_anomaly_0,precision_anomaly_0,f1_anomaly_0,roc_auc_anomaly_0,pipeline,fold,channel,train_specs,test_specs,n_train,threshold,epochs
120,20,100,20,0,27,73,0.73,1.0,0.775,0.865,0.73,1.0,0.8439306358381503,1.0,0.425531914893617,0.5970149253731344,0.9724999999999999,per_measurement,fold_4,Ch2,Z02+Z03+Z04,Z01+Z05,100,0.8500667971445425,273
